show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,date_added_year,date_added_month,date_added_day,release_year_year,release_year_month,release_year_day,content_age,duration_category
S80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,Not Given,2021-09-11,1970-01-01 00:00:00.000002021,Tv-14,145 Min,"Comedies, Dramas, International Movies",2021,9,11,1970,1,1,56,Long
S89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,Not Given,2021-09-09,1970-01-01 00:00:00.000002021,Pg-13,96 Min,"Documentaries, Sports Movies",2021,9,9,1970,1,1,56,Medium
S94,Movie,Jj+E,Alexis Almström,Not Given,2021-09-08,1970-01-01 00:00:00.000002021,Tv-Ma,91 Min,"Dramas, International Movies, Romantic Movies",2021,9,8,1970,1,1,56,Medium
S113,Movie,Worth,Sara Colangelo,United States,2021-09-03,1970-01-01 00:00:00.000002021,Pg-13,119 Min,Dramas,2021,9,3,1970,1,1,56,Medium
S97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,United States,2021-09-07,1970-01-01 00:00:00.000002018,Tv-Ma,97 Min,"Documentaries, Music & Musicals",2021,9,7,1970,1,1,56,Medium
S114,Movie,Afterlife Of The Party,Stephen Herek,United States,2021-09-02,1970-01-01 00:00:00.000002021,Tv-Pg,110 Min,"Comedies, Romantic Movies",2021,9,2,1970,1,1,56,Medium
S654,Tv Show,This Is Pop,Not Given,Pakistan,2021-06-22,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Docuseries, International Tv Shows",2021,6,22,1970,1,1,56,Short
S659,Tv Show,"Nevertheless,",Not Given,Pakistan,2021-06-20,1970-01-01 00:00:00.000002021,Tv-14,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Dramas",2021,6,20,1970,1,1,56,Short
S762,Tv Show,Human: The World Within,Not Given,Pakistan,2021-06-04,1970-01-01 00:00:00.000002021,Tv-Pg,1 Season,"Docuseries, Science & Nature Tv",2021,6,4,1970,1,1,56,Short
S102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",United States,2021-09-07,1970-01-01 00:00:00.000002021,Tv-Ma,80 Min,"Documentaries, Sports Movies",2021,9,7,1970,1,1,56,Medium
S664,Tv Show,Charité At War,Not Given,Pakistan,2021-06-19,1970-01-01 00:00:00.000002019,Tv-Ma,1 Season,"International Tv Shows, Tv Dramas",2021,6,19,1970,1,1,56,Short
S106,Movie,Angamaly Diaries,Lijo Jose Pellissery,India,2021-09-05,1970-01-01 00:00:00.000002017,Tv-14,128 Min,"Action & Adventure, Comedies, Dramas",2021,9,5,1970,1,1,56,Long
S698,Tv Show,Elite Short Stories: Carla Samuel,Not Given,Pakistan,2021-06-17,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"International Tv Shows, Romantic Tv Shows, Spanish-Language Tv Shows",2021,6,17,1970,1,1,56,Short
S108,Movie,A Champion Heart,David De Vos,United States,2021-09-04,1970-01-01 00:00:00.000002018,G,90 Min,"Children & Family Movies, Dramas",2021,9,4,1970,1,1,56,Medium
S701,Tv Show,Record Of Ragnarok,Not Given,Pakistan,2021-06-17,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Anime Series, International Tv Shows",2021,6,17,1970,1,1,56,Short
S707,Tv Show,Elite Short Stories: Omar Ander Alexis,Not Given,Pakistan,2021-06-16,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"International Tv Shows, Spanish-Language Tv Shows, Tv Dramas",2021,6,16,1970,1,1,56,Short
S711,Tv Show,Penguin Town,Not Given,Pakistan,2021-06-16,1970-01-01 00:00:00.000002021,Tv-Pg,1 Season,"Docuseries, Science & Nature Tv",2021,6,16,1970,1,1,56,Short
S115,Movie,Anjaam,Rahul Rawail,India,2021-09-02,1970-01-01 00:00:00.000001994,Tv-14,143 Min,"Dramas, International Movies, Thrillers",2021,9,2,1970,1,1,56,Long
S715,Tv Show,Beyond Evil,Not Given,Pakistan,2021-06-15,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Crime Tv Shows, International Tv Shows, Tv Thrillers",2021,6,15,1970,1,1,56,Short
S716,Tv Show,Elite Short Stories: Nadia Guzmán,Not Given,Pakistan,2021-06-15,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"International Tv Shows, Romantic Tv Shows, Spanish-Language Tv Shows",2021,6,15,1970,1,1,56,Short
S718,Movie,Headspace: Unwind Your Mind,Not Given,Pakistan,2021-06-15,1970-01-01 00:00:00.000002021,Tv-G,273 Min,Documentaries,2021,6,15,1970,1,1,56,Very Long
S721,Tv Show,Rhyme Time Town,Not Given,Pakistan,2021-06-15,1970-01-01 00:00:00.000002021,Tv-Y,2 Seasons,Kids Tv,2021,6,15,1970,1,1,56,Short
S726,Tv Show,Elite Short Stories: Guzmán Caye Rebe,Not Given,Pakistan,2021-06-14,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"International Tv Shows, Spanish-Language Tv Shows, Tv Dramas",2021,6,14,1970,1,1,56,Short
S733,Movie,To All The Boys: Always And Forever - The Afterparty,Not Given,Pakistan,2021-06-12,1970-01-01 00:00:00.000002021,Tv-Ma,36 Min,Movies,2021,6,12,1970,1,1,56,Short
S739,Movie,Trese After Dark,Not Given,Pakistan,2021-06-11,1970-01-01 00:00:00.000002021,Tv-14,36 Min,"Anime Features, Documentaries",2021,6,11,1970,1,1,56,Short
S752,Tv Show,Guru Aur Bhole,Not Given,Pakistan,2021-06-08,1970-01-01 00:00:00.000002018,Tv-Y7,2 Seasons,"Kids Tv, Tv Comedies",2021,6,8,1970,1,1,56,Short
S843,Tv Show,High On The Hog: How African American Cuisine Transformed America,Not Given,Pakistan,2021-05-26,1970-01-01 00:00:00.000002021,Tv-14,1 Season,Docuseries,2021,5,26,1970,1,1,56,Short
S848,Tv Show,Mad For Each Other,Not Given,Pakistan,2021-05-24,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Comedies",2021,5,24,1970,1,1,56,Short
S850,Movie,Sam Smith: Love Goes - Live At Abbey Road Studios,Not Given,Pakistan,2021-05-22,1970-01-01 00:00:00.000002020,Tv-G,61 Min,"International Movies, Music & Musicals",2021,5,22,1970,1,1,56,Medium
S937,Tv Show,Miniforce: Super Dino Power,Not Given,Pakistan,2021-05-01,1970-01-01 00:00:00.000002020,Tv-Y7,1 Season,Kids Tv,2021,5,1,1970,1,1,56,Short
S928,Tv Show,Barney And Friends,Not Given,Pakistan,2021-05-01,1970-01-01 00:00:00.000002010,Tv-Y,2 Seasons,Kids Tv,2021,5,1,1970,1,1,56,Short
S958,Tv Show,Pet Stars,Not Given,Pakistan,2021-04-30,1970-01-01 00:00:00.000002021,Tv-Pg,1 Season,Reality Tv,2021,4,30,1970,1,1,56,Short
S964,Tv Show,The Unremarkable Juanquini,Not Given,Pakistan,2021-04-30,1970-01-01 00:00:00.000002021,Tv-Ma,2 Seasons,"International Tv Shows, Spanish-Language Tv Shows, Tv Comedies",2021,4,30,1970,1,1,56,Short
S966,Tv Show,Yasuke,Not Given,Pakistan,2021-04-29,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Anime Series, International Tv Shows",2021,4,29,1970,1,1,56,Short
S968,Tv Show,Headspace Guide To Sleep,Not Given,Pakistan,2021-04-28,1970-01-01 00:00:00.000002021,Tv-G,1 Season,"Docuseries, Science & Nature Tv",2021,4,28,1970,1,1,56,Short
S103,Tv Show,Countdown: Inspiration4 Mission To Space,Jason Hehir,Not Given,2021-09-06,1970-01-01 00:00:00.000002021,Tv-14,1 Season,"Docuseries, Science & Nature Tv",2021,9,6,1970,1,1,56,Short
S104,Movie,Shadow Parties,Yemi Amodu,Not Given,2021-09-06,1970-01-01 00:00:00.000002020,Tv-Ma,117 Min,"Dramas, International Movies, Thrillers",2021,9,6,1970,1,1,56,Medium
S111,Tv Show,Money Heist: From Tokyo To Berlin,"Luis Alfaro, Javier Gómez Santander",Not Given,2021-09-03,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Docuseries, International Tv Shows, Spanish-Language Tv Shows",2021,9,3,1970,1,1,56,Short
S116,Movie,Bright Star,Jane Campion,United Kingdom,2021-09-02,1970-01-01 00:00:00.000002009,Pg,119 Min,"Dramas, Romantic Movies",2021,9,2,1970,1,1,56,Medium
S117,Movie,Dhanak,Nagesh Kukunoor,India,2021-09-02,1970-01-01 00:00:00.000002015,Tv-Pg,114 Min,"Comedies, Dramas, Independent Movies",2021,9,2,1970,1,1,56,Medium
S118,Movie,Final Account,Luke Holland,United Kingdom,2021-09-02,1970-01-01 00:00:00.000002021,Pg-13,94 Min,Documentaries,2021,9,2,1970,1,1,56,Medium
S119,Movie,Gurgaon,Shanker Raman,India,2021-09-02,1970-01-01 00:00:00.000002017,Tv-14,106 Min,"Dramas, International Movies, Thrillers",2021,9,2,1970,1,1,56,Medium
S120,Movie,Here And There,Jp Habac,Philippines,2021-09-02,1970-01-01 00:00:00.000002020,Tv-Ma,99 Min,"Dramas, International Movies, Romantic Movies",2021,9,2,1970,1,1,56,Medium
S129,Movie,Agatha Christies Crooked House,Gilles Paquet-Brenner,France,2021-09-01,1970-01-01 00:00:00.000002017,Pg-13,115 Min,"Dramas, International Movies, Thrillers",2021,9,1,1970,1,1,56,Medium
S123,Movie,In The Cut,Jane Campion,United Kingdom,2021-09-02,1970-01-01 00:00:00.000002003,R,118 Min,Thrillers,2021,9,2,1970,1,1,56,Medium
S1006,Movie,Keymon And Nani In Space Adventure,Not Given,Pakistan,2021-04-20,1970-01-01 00:00:00.000002013,Tv-Y,76 Min,"Children & Family Movies, Comedies",2021,4,20,1970,1,1,56,Medium
S1011,Movie,Rudra: The Rise Of King Pharaoh,Not Given,Pakistan,2021-04-20,1970-01-01 00:00:00.000002019,Tv-Y7,91 Min,Children & Family Movies,2021,4,20,1970,1,1,56,Medium
S1026,Tv Show,Bakugan: Geogan Rising,Not Given,Pakistan,2021-04-16,1970-01-01 00:00:00.000002021,Tv-Y7,1 Season,"Anime Series, Kids Tv",2021,4,16,1970,1,1,56,Short
S127,Movie,Shikara,Vidhu Vinod Chopra,India,2021-09-02,1970-01-01 00:00:00.000002020,Tv-14,115 Min,"Dramas, International Movies, Romantic Movies",2021,9,2,1970,1,1,56,Medium
S128,Movie,A Cinderella Story,Mark Rosman,United States,2021-09-01,1970-01-01 00:00:00.000002004,Pg,95 Min,"Children & Family Movies, Comedies",2021,9,1,1970,1,1,56,Medium
S130,Movie,An Unfinished Life,Lasse Hallström,Germany,2021-09-01,1970-01-01 00:00:00.000002005,Pg-13,108 Min,Dramas,2021,9,1,1970,1,1,56,Medium
S132,Movie,Blade Runner: The Final Cut,Ridley Scott,United States,2021-09-01,1970-01-01 00:00:00.000001982,R,117 Min,"Action & Adventure, Classic Movies, Cult Movies",2021,9,1,1970,1,1,56,Medium
S1029,Movie,Dad Stop Embarrassing Me - The Afterparty,Not Given,Pakistan,2021-04-16,1970-01-01 00:00:00.000002021,Tv-14,37 Min,Comedies,2021,4,16,1970,1,1,56,Short
S134,Movie,Chappie,Neill Blomkamp,South Africa,2021-09-01,1970-01-01 00:00:00.000002015,R,121 Min,"Action & Adventure, Sci-Fi & Fantasy",2021,9,1,1970,1,1,56,Long
S153,Movie,Janoskians: Untold And Untrue,Brett Weiner,United States,2021-09-01,1970-01-01 00:00:00.000002016,Tv-Ma,88 Min,Comedies,2021,9,1,1970,1,1,56,Medium
S1039,Tv Show,Dancing Angels,Not Given,Pakistan,2021-04-15,1970-01-01 00:00:00.000002016,Tv-Pg,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Comedies",2021,4,15,1970,1,1,56,Short
S1083,Tv Show,Dont Be The First One,Not Given,Pakistan,2021-04-11,1970-01-01 00:00:00.000002021,Tv-14,1 Season,"International Tv Shows, Reality Tv",2021,4,11,1970,1,1,56,Short
S1095,Tv Show,The Wedding Coach,Not Given,Pakistan,2021-04-07,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Reality Tv, Romantic Tv Shows",2021,4,7,1970,1,1,56,Short
S1096,Tv Show,This Is A Robbery: The Worlds Biggest Art Heist,Not Given,Pakistan,2021-04-07,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Crime Tv Shows, Docuseries, Tv Mysteries",2021,4,7,1970,1,1,56,Short
S1117,Tv Show,Glimpses Of A Future,Not Given,Pakistan,2021-04-01,1970-01-01 00:00:00.000002020,Tv-Pg,1 Season,"Docuseries, International Tv Shows",2021,4,1,1970,1,1,56,Short
S1181,Tv Show,Alien Tv,Not Given,Pakistan,2021-03-19,1970-01-01 00:00:00.000002021,Tv-Y7,2 Seasons,"Kids Tv, Tv Comedies",2021,3,19,1970,1,1,56,Short
S1225,Tv Show,Last Chance U: Basketball,Not Given,Pakistan,2021-03-10,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,Docuseries,2021,3,10,1970,1,1,56,Short
S1226,Tv Show,Marriage Or Mortgage,Not Given,Pakistan,2021-03-10,1970-01-01 00:00:00.000002021,Tv-G,1 Season,"Reality Tv, Romantic Tv Shows",2021,3,10,1970,1,1,56,Short
S1236,Tv Show,Pokémon Journeys: The Series,Not Given,Pakistan,2021-03-05,1970-01-01 00:00:00.000002021,Tv-Y7,4 Seasons,"Anime Series, Kids Tv, Tv Action & Adventure",2021,3,5,1970,1,1,56,Short
S131,Movie,Barbie Big City Big Dreams,Scott Pleydell-Pearce,Not Given,2021-09-01,1970-01-01 00:00:00.000002021,Tv-Y,63 Min,"Children & Family Movies, Music & Musicals",2021,9,1,1970,1,1,56,Medium
S135,Movie,Clear And Present Danger,Phillip Noyce,United States,2021-09-01,1970-01-01 00:00:00.000001994,Pg-13,142 Min,"Action & Adventure, Dramas",2021,9,1,1970,1,1,56,Long
S136,Movie,Cliffhanger,Renny Harlin,United States,2021-09-01,1970-01-01 00:00:00.000001993,R,113 Min,Action & Adventure,2021,9,1,1970,1,1,56,Medium
S137,Movie,Cold Mountain,Anthony Minghella,United States,2021-09-01,1970-01-01 00:00:00.000002003,R,154 Min,"Dramas, Romantic Movies",2021,9,1,1970,1,1,56,Long
S138,Movie,Crocodile Dundee In Los Angeles,Simon Wincer,Australia,2021-09-01,1970-01-01 00:00:00.000002001,Pg,95 Min,"Action & Adventure, Comedies",2021,9,1,1970,1,1,56,Medium
S139,Movie,Dear John,Lasse Hallström,United States,2021-09-01,1970-01-01 00:00:00.000002010,Pg-13,108 Min,"Dramas, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S140,Movie,Do The Right Thing,Spike Lee,United States,2021-09-01,1970-01-01 00:00:00.000001989,R,120 Min,"Classic Movies, Comedies, Dramas",2021,9,1,1970,1,1,56,Medium
S141,Movie,"El Patrón, Radiografía De Un Crimen",Sebastián Schindel,Argentina,2021-09-01,1970-01-01 00:00:00.000002014,Tv-Ma,100 Min,"Dramas, International Movies, Thrillers",2021,9,1,1970,1,1,56,Medium
S142,Movie,Extraction,Steven C. Miller,United States,2021-09-01,1970-01-01 00:00:00.000002015,R,82 Min,Action & Adventure,2021,9,1,1970,1,1,56,Medium
S143,Movie,Freedom Writers,Richard Lagravenese,Germany,2021-09-01,1970-01-01 00:00:00.000002007,Pg-13,124 Min,Dramas,2021,9,1,1970,1,1,56,Long
S144,Movie,Green Lantern,Martin Campbell,United States,2021-09-01,1970-01-01 00:00:00.000002011,Pg-13,114 Min,"Action & Adventure, Sci-Fi & Fantasy",2021,9,1,1970,1,1,56,Medium
S145,Movie,House Party,Reginald Hudlin,United States,2021-09-01,1970-01-01 00:00:00.000001990,R,104 Min,"Comedies, Cult Movies",2021,9,1,1970,1,1,56,Medium
S146,Movie,House Party 2,"George Jackson, Doug Mchenry",United States,2021-09-01,1970-01-01 00:00:00.000001991,R,94 Min,"Comedies, Cult Movies, Music & Musicals",2021,9,1,1970,1,1,56,Medium
S147,Movie,House Party 3,Eric Meza,United States,2021-09-01,1970-01-01 00:00:00.000001994,R,94 Min,"Comedies, Music & Musicals",2021,9,1,1970,1,1,56,Medium
S1263,Movie,Ginny & Georgia - The Afterparty,Not Given,Pakistan,2021-02-26,1970-01-01 00:00:00.000002021,Tv-Ma,35 Min,"Comedies, Dramas",2021,2,26,1970,1,1,56,Short
S150,Movie,I Got The Hook Up,Michael Martin,United States,2021-09-01,1970-01-01 00:00:00.000001998,R,93 Min,"Action & Adventure, Comedies",2021,9,1,1970,1,1,56,Medium
S151,Movie,In Too Deep,Michael Rymer,United States,2021-09-01,1970-01-01 00:00:00.000001999,R,97 Min,Thrillers,2021,9,1,1970,1,1,56,Medium
S152,Movie,Initial D,"Andrew Lau Wai-Keung, Alan Mak",China,2021-09-01,1970-01-01 00:00:00.000002005,Tv-14,109 Min,"Action & Adventure, International Movies",2021,9,1,1970,1,1,56,Medium
S1272,Tv Show,The Last Bastion,Not Given,Pakistan,2021-02-25,1970-01-01 00:00:00.000002018,Tv-Ma,1 Season,"International Tv Shows, Spanish-Language Tv Shows, Tv Dramas",2021,2,25,1970,1,1,56,Short
S1300,Tv Show,Thus Spoke Kishibe Rohan,Not Given,Pakistan,2021-02-18,1970-01-01 00:00:00.000002021,Tv-Ma,1 Season,"Anime Series, International Tv Shows",2021,2,18,1970,1,1,56,Short
S1443,Tv Show,Korean Pork Belly Rhapsody,Not Given,Pakistan,2021-01-04,1970-01-01 00:00:00.000002020,Tv-G,1 Season,"Docuseries, International Tv Shows",2021,1,4,1970,1,1,56,Short
S156,Movie,Labyrinth,Jim Henson,United Kingdom,2021-09-01,1970-01-01 00:00:00.000001986,Pg,101 Min,"Action & Adventure, Children & Family Movies, Cult Movies",2021,9,1,1970,1,1,56,Medium
S157,Movie,Letters To Juliet,Gary Winick,United States,2021-09-01,1970-01-01 00:00:00.000002010,Pg,105 Min,"Comedies, Dramas, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S158,Movie,Level 16,Danishka Esterhazy,Canada,2021-09-01,1970-01-01 00:00:00.000002018,Tv-14,102 Min,"Sci-Fi & Fantasy, Thrillers",2021,9,1,1970,1,1,56,Medium
S159,Movie,Love Dont Cost A Thing,Troy Byer,United States,2021-09-01,1970-01-01 00:00:00.000002003,Pg-13,101 Min,"Comedies, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S160,Movie,Love In A Puff,Pang Ho-Cheung,Hong Kong,2021-09-01,1970-01-01 00:00:00.000002010,Tv-Ma,103 Min,"Comedies, Dramas, International Movies",2021,9,1,1970,1,1,56,Medium
S1463,Tv Show,Running Man,Not Given,Pakistan,2021-01-01,1970-01-01 00:00:00.000002020,Tv-Y7,1 Season,"Kids Tv, Tv Comedies",2021,1,1,1970,1,1,56,Short
S162,Movie,Mars Attacks!,Tim Burton,United States,2021-09-01,1970-01-01 00:00:00.000001996,Pg-13,106 Min,"Comedies, Cult Movies, Sci-Fi & Fantasy",2021,9,1,1970,1,1,56,Medium
S163,Movie,Marshall,Reginald Hudlin,United States,2021-09-01,1970-01-01 00:00:00.000002017,Pg-13,118 Min,Dramas,2021,9,1,1970,1,1,56,Medium
S164,Movie,My Bosss Daughter,David Zucker,United States,2021-09-01,1970-01-01 00:00:00.000002003,R,86 Min,"Comedies, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S165,Movie,Mystery Men,Kinka Usher,United States,2021-09-01,1970-01-01 00:00:00.000001999,Pg-13,121 Min,"Action & Adventure, Comedies",2021,9,1,1970,1,1,56,Long
S1472,Movie,Best Of Stand-Up 2020,Not Given,Pakistan,2020-12-31,1970-01-01 00:00:00.000002020,Tv-Ma,77 Min,Stand-Up Comedy,2020,12,31,1970,1,1,56,Medium
S167,Movie,Once Upon A Time In America,Sergio Leone,Italy,2021-09-01,1970-01-01 00:00:00.000001984,R,229 Min,"Classic Movies, Dramas",2021,9,1,1970,1,1,56,Very Long
S168,Movie,Open Season 2,"Matthew Ocallaghan, Todd Wilderman",United States,2021-09-01,1970-01-01 00:00:00.000002008,Pg,76 Min,"Children & Family Movies, Comedies",2021,9,1,1970,1,1,56,Medium
S169,Movie,Osmosis Jones,"Bobby Farrelly, Peter Farrelly",United States,2021-09-01,1970-01-01 00:00:00.000002001,Pg,95 Min,"Action & Adventure, Children & Family Movies, Comedies",2021,9,1,1970,1,1,56,Medium
S170,Movie,Poseidon,Wolfgang Petersen,United States,2021-09-01,1970-01-01 00:00:00.000002006,Pg-13,98 Min,"Action & Adventure, Dramas",2021,9,1,1970,1,1,56,Medium
S1483,Tv Show,Transformers: War For Cybertron: Earthrise,Not Given,Pakistan,2020-12-30,1970-01-01 00:00:00.000002020,Tv-Y7,1 Season,Anime Series,2020,12,30,1970,1,1,56,Short
S1586,Tv Show,Manhunt: Deadly Games,Not Given,Pakistan,2020-12-07,1970-01-01 00:00:00.000002020,Tv-14,1 Season,"Crime Tv Shows, Tv Dramas, Tv Mysteries",2020,12,7,1970,1,1,56,Short
S1597,Tv Show,The Great British Baking Show: Holidays,Not Given,Pakistan,2020-12-04,1970-01-01 00:00:00.000002020,Tv-Ma,3 Seasons,"British Tv Shows, Reality Tv",2020,12,4,1970,1,1,56,Short
S1669,Tv Show,Heart & Soul,Not Given,Pakistan,2020-11-20,1970-01-01 00:00:00.000002019,Tv-14,1 Season,"International Tv Shows, Tv Dramas",2020,11,20,1970,1,1,56,Short
S1746,Movie,Ya No Estoy Aquí: Una Conversación Entre Guillermo Del Toro Y Alfonso Cuarón,Not Given,Pakistan,2020-11-03,1970-01-01 00:00:00.000002020,Tv-Pg,15 Min,Documentaries,2020,11,3,1970,1,1,56,Short
S1779,Tv Show,Kongsuni And Friends,Not Given,Pakistan,2020-10-30,1970-01-01 00:00:00.000002020,Tv-Y,2 Seasons,"Kids Tv, Korean Tv Shows",2020,10,30,1970,1,1,56,Short
S1890,Tv Show,Pat A Pat Como,Not Given,Pakistan,2020-10-03,1970-01-01 00:00:00.000002016,Tv-Y,1 Season,Kids Tv,2020,10,3,1970,1,1,56,Short
S1891,Tv Show,Qurious Como,Not Given,Pakistan,2020-10-03,1970-01-01 00:00:00.000002017,Tv-Y,1 Season,Kids Tv,2020,10,3,1970,1,1,56,Short
S2983,Tv Show,Find Yourself,Not Given,Pakistan,2020-01-29,1970-01-01 00:00:00.000002020,Tv-14,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Comedies",2020,1,29,1970,1,1,56,Short
S1915,Tv Show,Journey Of An African Colony,Not Given,Pakistan,2020-10-01,1970-01-01 00:00:00.000002018,Tv-Ma,1 Season,"Docuseries, International Tv Shows",2020,10,1,1970,1,1,56,Short
S1953,Tv Show,Mighty Little Bheem,Not Given,Pakistan,2020-09-25,1970-01-01 00:00:00.000002020,Tv-Y,3 Seasons,"Kids Tv, Tv Comedies",2020,9,25,1970,1,1,56,Short
S171,Movie,Rhyme & Reason,Peter Spirer,United States,2021-09-01,1970-01-01 00:00:00.000001997,R,89 Min,"Documentaries, Music & Musicals",2021,9,1,1970,1,1,56,Medium
S172,Movie,Same Kind Of Different As Me,Michael Carney,United States,2021-09-01,1970-01-01 00:00:00.000002017,Pg-13,120 Min,"Dramas, Faith & Spirituality",2021,9,1,1970,1,1,56,Medium
S173,Movie,School Of Rock,Richard Linklater,United States,2021-09-01,1970-01-01 00:00:00.000002003,Pg-13,110 Min,"Comedies, Music & Musicals",2021,9,1,1970,1,1,56,Medium
S174,Movie,Snervous Tyler Oakley,Amy Rice,United States,2021-09-01,1970-01-01 00:00:00.000002015,Pg-13,83 Min,"Documentaries, Lgbtq Movies",2021,9,1,1970,1,1,56,Medium
S175,Movie,Tears Of The Sun,Antoine Fuqua,United States,2021-09-01,1970-01-01 00:00:00.000002003,R,121 Min,"Action & Adventure, Dramas",2021,9,1,1970,1,1,56,Long
S176,Movie,The Blue Lagoon,Randal Kleiser,United States,2021-09-01,1970-01-01 00:00:00.000001980,R,105 Min,"Dramas, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S177,Movie,The Golden Child,Michael Ritchie,United States,2021-09-01,1970-01-01 00:00:00.000001986,Pg-13,94 Min,"Action & Adventure, Comedies",2021,9,1,1970,1,1,56,Medium
S178,Movie,The Guns Of Navarone,J. Lee Thompson,United Kingdom,2021-09-01,1970-01-01 00:00:00.000001961,Tv-14,156 Min,"Action & Adventure, Classic Movies",2021,9,1,1970,1,1,56,Long
S179,Movie,The Interview,"Evan Goldberg, Seth Rogen",United States,2021-09-01,1970-01-01 00:00:00.000002014,R,112 Min,"Action & Adventure, Comedies",2021,9,1,1970,1,1,56,Medium
S180,Movie,The Nutty Professor,Tom Shadyac,United States,2021-09-01,1970-01-01 00:00:00.000001996,Pg-13,95 Min,"Comedies, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S181,Movie,The Nutty Professor Ii: The Klumps,Peter Segal,United States,2021-09-01,1970-01-01 00:00:00.000002000,Pg-13,107 Min,"Comedies, Romantic Movies",2021,9,1,1970,1,1,56,Medium
S183,Movie,Welcome Home Roscoe Jenkins,Malcolm D. Lee,United States,2021-09-01,1970-01-01 00:00:00.000002008,Pg-13,114 Min,Comedies,2021,9,1,1970,1,1,56,Medium
S184,Movie,In The Line Of Fire,Wolfgang Petersen,United States,2021-08-31,1970-01-01 00:00:00.000001993,R,129 Min,"Action & Adventure, Classic Movies",2021,8,31,1970,1,1,56,Long
